id,facebook_links/0,twitter_links/0,twitter_links/1,twitter_ids/0,twitter_ids/1,checked_link,social_medias,facebook_links/1,facebook_links/2,facebook_links/3,facebook_links/4,facebook_links/5,twitter_links/2,facebook_links/6,twitter_links/3,twitter_links/4,twitter_links/5,twitter_links/6,twitter_links/7,facebook_ids/0,facebook_links/7,facebook_ids/1,twitter_ids/2,twitter_ids/3,facebook_ids/2,twitter_ids/4,twitter_ids/5,twitter_ids/6,twitter_links/8,twitter_links/9,twitter_links/10,twitter_ids/7,facebook_links/8,facebook_ids/3,facebook_links/9,facebook_links/10
233,https://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2021/01/27/verificamos-vacina-presidente-figueiredo/,https://twitter.com/intent/tweet?text=[Agência Lupa] #Verificamos: É falso que enfermeira simulou aplicação de vacina em Presidente Figueiredo (AM)&url=https://piaui.folha.uol.com.br/lupa/2021/01/27/verificamos-vacina-presidente-figueiredo/,https://twitter.com/intent/tweet?text=[Agência Lupa] Verificamos: É falso que enfermeira simulou aplicação de vacina em Presidente Figueiredo (AM) https://piaui.folha.uol.com.br/lupa/2021/01/27/verificamos-vacina-presidente-figueiredo/,,,https://piaui.folha.uol.com.br/lupa/2021/01/27/verificamos-vacina-presidente-figueiredo/,0,https://www.facebook.com/LupaNews,https://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2021/01/27/verificamos-vacina-presidente-figueiredo/&t=%23Verificamos%3A+%C3%89+falso+que+enfermeira+simulou+aplica%C3%A7%C3%A3o+de+vacina+em+Presidente+Figueiredo+%28AM%29,http://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2021/01/27/verificamos-vacina-presidente-figueiredo/&t=%23Verificamos%3A+%C3%89+falso+que+enfermeira+simulou+aplica%C3%A7%C3%A3o+de+vacina+em+Presidente+Figueiredo+%28AM%29,https://web.facebook.com/watch/?v=1689284201243612,https://www.facebook.com/help/publisher/182222309230722/,https://twitter.com/intent/tweet?text=[Agência Lupa] Verificamos: É falso que enfermeira simulou aplicação de vacina em Presidente Figueiredo (AM) https://piaui.folha.uol.com.br/lupa/2021/01/27/verificamos-vacina-presidente-figueiredo/,https://www.facebook.com/revistapiaui,,,,,,,,,,,,,,,,,,,,,,
234,https://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2021/01/26/verificamos-filho-lula-sinovac/,https://twitter.com/intent/tweet?text=[Agência Lupa] #Verificamos: É falso que filho de Lula comprou 20% das ações da Sinovac&url=https://piaui.folha.uol.com.br/lupa/2021/01/26/verificamos-filho-lula-sinovac/,https://twitter.com/intent/tweet?text=[Agência Lupa] Verificamos: É falso que filho de Lula comprou 20% das ações da Sinovac https://piaui.folha.uol.com.br/lupa/2021/01/26/verificamos-filho-lula-sinovac/,,,https://piaui.folha.uol.com.br/lupa/2021/01/26/verificamos-filho-lula-sinovac/,0,https://www.facebook.com/LupaNews,https://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2021/01/26/verificamos-filho-lula-sinovac/&t=%23Verificamos%3A+%C3%89+falso+que+filho+de+Lula+comprou+20%25+das+a%C3%A7%C3%B5es+da+Sinovac,http://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2021/01/26/verificamos-filho-lula-sinovac/&t=%23Verificamos%3A+%C3%89+falso+que+filho+de+Lula+comprou+20%25+das+a%C3%A7%C3%B5es+da+Sinovac,https://www.facebook.com/revistapiaui,,https://twitter.com/intent/tweet?text=[Agência Lupa] Verificamos: É falso que filho de Lula comprou 20% das ações da Sinovac https://piaui.folha.uol.com.br/lupa/2021/01/26/verificamos-filho-lula-sinovac/,,,,,,,,,,,,,,,,,,,,,,,
235,https://www.facebook.com/aosfatos.org/?fref=ts,,,,,https://www.aosfatos.org/noticias/e-falso-que-oms-admitiu-erro-e-se-desculpou-por-posicionamento-sobre-hidroxicloroquina/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,https://www.facebook.com/aosfatos.org/?fref=ts,,,,,https://www.aosfatos.org/noticias/covid-19-nao-quer-dizer-certificado-internacional-de-vacinacao-com-inteligencia-artificial/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,https://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2021/01/26/verificamos-fernanda-torres-abreviar-governo/,https://twitter.com/intent/tweet?text=[Agência Lupa] #Verificamos: É falso que Fernanda Torres disse torcer para que Covid-19 matasse pessoas para ‘abreviar governo’&url=https://piaui.folha.uol.com.br/lupa/2021/01/26/verificamos-fernanda-torres-abreviar-governo/,https://twitter.com/intent/tweet?text=[Agência Lupa] Verificamos: É falso que Fernanda Torres disse torcer para que Covid-19 matasse pessoas para ‘abreviar governo’ https://piaui.folha.uol.com.br/lupa/2021/01/26/verificamos-fernanda-torres-abreviar-governo/,,,https://piaui.folha.uol.com.br/lupa/2021/01/26/verificamos-fernanda-torres-abreviar-governo/,0,https://www.facebook.com/LupaNews,https://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2021/01/26/verificamos-fernanda-torres-abreviar-governo/&t=%23Verificamos%3A+%C3%89+falso+que+Fernanda+Torres+disse+torcer+para+que+Covid-19+matasse+pessoas+para+%E2%80%98abreviar+governo%E2%80%99,http://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2021/01/26/verificamos-fernanda-torres-abreviar-governo/&t=%23Verificamos%3A+%C3%89+falso+que+Fernanda+Torres+disse+torcer+para+que+Covid-19+matasse+pessoas+para+%E2%80%98abreviar+governo%E2%80%99,https://www.facebook.com/help/publisher/182222309230722/,https://www.facebook.com/revistapiaui,https://twitter.com/intent/tweet?text=[Agência Lupa] Verificamos: É falso que Fernanda Torres disse torcer para que Covid-19 matasse pessoas para ‘abreviar governo’ https://piaui.folha.uol.com.br/lupa/2021/01/26/verificamos-fernanda-torres-abreviar-governo/,,,,,,,,,,,,,,,,,,,,,,,
238,https://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2021/01/25/verificamos-amapa-taxa-letalidade-covid-19/,https://twitter.com/intent/tweet?text=[Agência Lupa] #Verificamos: É falso que Amapá tem uma das menores taxas de letalidade por Covid-19 do mundo&url=https://piaui.folha.uol.com.br/lupa/2021/01/25/verificamos-amapa-taxa-letalidade-covid-19/,https://twitter.com/intent/tweet?text=[Agência Lupa] Verificamos: É falso que Amapá tem uma das menores taxas de letalidade por Covid-19 do mundo https://piaui.folha.uol.com.br/lupa/2021/01/25/verificamos-amapa-taxa-letalidade-covid-19/,,,https://piaui.folha.uol.com.br/lupa/2021/01/25/verificamos-amapa-taxa-letalidade-covid-19/,0,https://www.facebook.com/LupaNews,https://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2021/01/25/verificamos-amapa-taxa-letalidade-covid-19/&t=%23Verificamos%3A+%C3%89+falso+que+Amap%C3%A1+tem+uma+das+menores+taxas+de+letalidade+por+Covid-19+do+mundo,http://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2021/01/25/verificamos-amapa-taxa-letalidade-covid-19/&t=%23Verificamos%3A+%C3%89+falso+que+Amap%C3%A1+tem+uma+das+menores+taxas+de+letalidade+por+Covid-19+do+mundo,https://www.facebook.com/help/publisher/182222309230722/,https://www.facebook.com/revistapiaui,https://twitter.com/intent/tweet?text=[Agência Lupa] Verificamos: É falso que Amapá tem uma das menores taxas de letalidade por Covid-19 do mundo https://piaui.folha.uol.com.br/lupa/2021/01/25/verificamos-amapa-taxa-letalidade-covid-19/,,,,,,,,,,,,,,,,,,,,,,,
239,https://www.facebook.com/aosfatos.org/?fref=ts,,,,,https://www.aosfatos.org/noticias/outdoor-em-campo-grande-com-imagem-de-doria-nao-foi-pago-pelo-governo-paulista/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,https://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2021/01/25/verificamos-biden-cloroquina-eficaz/,https://twitter.com/intent/tweet?text=[Agência Lupa] #Verificamos: É falso que Biden afirmou que cloroquina é ‘eficaz’ no combate à Covid-19&url=https://piaui.folha.uol.com.br/lupa/2021/01/25/verificamos-biden-cloroquina-eficaz/,https://twitter.com/intent/tweet?text=[Agência Lupa] Verificamos: É falso que Biden afirmou que cloroquina é ‘eficaz’ no combate à Covid-19 https://piaui.folha.uol.com.br/lupa/2021/01/25/verificamos-biden-cloroquina-eficaz/,1353354452590321665,,https://piaui.folha.uol.com.br/lupa/2021/01/25/verificamos-biden-cloroquina-eficaz/,1,https://www.facebook.com/LupaNews,https://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2021/01/25/verificamos-biden-cloroquina-eficaz/&t=%23Verificamos%3A+%C3%89+falso+que+Biden+afirmou+que+cloroquina+%C3%A9+%E2%80%98eficaz%E2%80%99+no+combate+%C3%A0+Covid-19,http://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2021/01/25/verificamos-biden-cloroquina-eficaz/&t=%23Verificamos%3A+%C3%89+falso+que+Biden+afirmou+que+cloroquina+%C3%A9+%E2%80%98eficaz%E2%80%99+no+combate+%C3%A0+Covid-19,https://web.facebook.com/joebiden/?_rdc=1&_rdr,https://www.facebook.com/help/publisher/182222309230722/,https://twitter.com/intent/tweet?text=[Agência Lupa] Verificamos: É falso que Biden afirmou que cloroquina é ‘eficaz’ no combate à Covid-19 https://piaui.folha.uol.com.br/lupa/2021/01/25/verificamos-biden-cloroquina-eficaz/,https://www.facebook.com/revistapiaui,https://twitter.com/lacombeopressor/status/1353354452590321665,,,,,,,,,,,,,,,,,,,,,
241,https://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-covid-certificado-vacinacao/,https://twitter.com/intent/tweet?text=[Agência Lupa] #Verificamos: É falso que Covid-19 significa ‘certificado de identificação da vacinação com inteligência artificial’&url=https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-covid-certificado-vacinacao/,https://twitter.com/intent/tweet?text=[Agência Lupa] Verificamos: É falso que Covid-19 significa ‘certificado de identificação da vacinação com inteligência artificial’ https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-covid-certificado-vacinacao/,,,https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-covid-certificado-vacinacao/,0,https://www.facebook.com/LupaNews,https://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-covid-certificado-vacinacao/&t=%23Verificamos%3A+%C3%89+falso+que+Covid-19+significa+%E2%80%98certificado+de+identifica%C3%A7%C3%A3o+da+vacina%C3%A7%C3%A3o+com+intelig%C3%AAncia+artificial%E2%80%99,http://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-covid-certificado-vacinacao/&t=%23Verificamos%3A+%C3%89+falso+que+Covid-19+significa+%E2%80%98certificado+de+identifica%C3%A7%C3%A3o+da+vacina%C3%A7%C3%A3o+com+intelig%C3%AAncia+artificial%E2%80%99,https://www.facebook.com/help/publisher/182222309230722/,https://www.facebook.com/revistapiaui,https://twitter.com/intent/tweet?text=[Agência Lupa] Verificamos: É falso que Covid-19 significa ‘certificado de identificação da vacinação com inteligência artificial’ https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-covid-certificado-vacinacao/,,,,,,,,,,,,,,,,,,,,,,,
242,https://www.facebook.com/aosfatos.org/?fref=ts,,,,,https://www.aosfatos.org/noticias/pesquisa-feita-na-usp-nao-prova-que-pessoas-em-confinamento-sao-mais-vulneraveis-covid-19/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,https://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2020/09/03/verificamos-cdc-obitos-pandemia/,https://twitter.com/intent/tweet?text=[Agência Lupa] #Verificamos: CDC não revelou que ‘somente’ 6% dos óbitos da pandemia foram causados ‘exclusivamente’ por Covid-19&url=https://piaui.folha.uol.com.br/lupa/2020/09/03/verificamos-cdc-obitos-pandemia/,https://twitter.com/intent/tweet?text=[Agência Lupa] Verificamos: CDC não revelou que ‘somente’ 6% dos óbitos da pandemia foram causados ‘exclusivamente’ por Covid-19 https://piaui.folha.uol.com.br/lupa/2020/09/03/verificamos-cdc-obitos-pandemia/,,,https://piaui.folha.uol.com.br/lupa/2020/09/03/verificamos-cdc-obitos-pandemia/,0,https://www.facebook.com/LupaNews,https://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2020/09/03/verificamos-cdc-obitos-pandemia/&t=%23Verificamos%3A+CDC+n%C3%A3o+revelou+que+%E2%80%98somente%E2%80%99+6%25+dos+%C3%B3bitos+da+pandemia+foram+causados+%E2%80%98exclusivamente%E2%80%99+por+Covid-19,http://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2020/09/03/verificamos-cdc-obitos-pandemia/&t=%23Verificamos%3A+CDC+n%C3%A3o+revelou+que+%E2%80%98somente%E2%80%99+6%25+dos+%C3%B3bitos+da+pandemia+foram+causados+%E2%80%98exclusivamente%E2%80%99+por+Covid-19,https://www.facebook.com/help/publisher/182222309230722/,https://www.facebook.com/revistapiaui,https://twitter.com/intent/tweet?text=[Agência Lupa] Verificamos: CDC não revelou que ‘somente’ 6% dos óbitos da pandemia foram causados ‘exclusivamente’ por Covid-19 https://piaui.folha.uol.com.br/lupa/2020/09/03/verificamos-cdc-obitos-pandemia/,,,,,,,,,,,,,,,,,,,,,,,
244,https://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-fda-china-cloroquina/,https://twitter.com/intent/tweet?text=[Agência Lupa] #Verificamos: É falso que FDA e China consideram a cloroquina ‘100% eficiente’ contra Covid-19&url=https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-fda-china-cloroquina/,https://twitter.com/intent/tweet?text=[Agência Lupa] Verificamos: É falso que FDA e China consideram a cloroquina ‘100% eficiente’ contra Covid-19 https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-fda-china-cloroquina/,,,https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-fda-china-cloroquina/,0,https://www.facebook.com/LupaNews,https://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-fda-china-cloroquina/&t=%23Verificamos%3A+%C3%89+falso+que+FDA+e+China+consideram+a+cloroquina+%E2%80%98100%25+eficiente%E2%80%99+contra+Covid-19,http://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-fda-china-cloroquina/&t=%23Verificamos%3A+%C3%89+falso+que+FDA+e+China+consideram+a+cloroquina+%E2%80%98100%25+eficiente%E2%80%99+contra+Covid-19,https://www.facebook.com/help/publisher/182222309230722/,https://www.facebook.com/revistapiaui,https://twitter.com/intent/tweet?text=[Agência Lupa] Verificamos: É falso que FDA e China consideram a cloroquina ‘100% eficiente’ contra Covid-19 https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-fda-china-cloroquina/,,,,,,,,,,,,,,,,,,,,,,,
245,https://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-franca-italia-cloroquina/,"https://twitter.com/intent/tweet?text=[Agência Lupa] #Verificamos: É falso que França, Itália e Reino Unido liberaram o uso de cloroquina&url=https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-franca-italia-cloroquina/","https://twitter.com/intent/tweet?text=[Agência Lupa] Verificamos: É falso que França, Itália e Reino Unido liberaram o uso de cloroquina https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-franca-italia-cloroquina/",,,https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-franca-italia-cloroquina/,0,https://www.facebook.com/LupaNews,https://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-franca-italia-cloroquina/&t=%23Verificamos%3A+%C3%89+falso+que+Fran%C3%A7a%2C+It%C3%A1lia+e+Reino+Unido+liberaram+o+uso+de+cloroquina,http://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-franca-italia-cloroquina/&t=%23Verificamos%3A+%C3%89+falso+que+Fran%C3%A7a%2C+It%C3%A1lia+e+Reino+Unido+liberaram+o+uso+de+cloroquina,https://www.facebook.com/help/publisher/182222309230722/,https://www.facebook.com/revistapiaui,"https://twitter.com/intent/tweet?text=[Agência Lupa] Verificamos: É falso que França, Itália e Reino Unido liberaram o uso de cloroquina https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-franca-italia-cloroquina/",,,,,,,,,,,,,,,,,,,,,,,
246,https://www.facebook.com/aosfatos.org/?fref=ts,,,,,https://www.aosfatos.org/noticias/nao-e-verdade-que-estudo-aponte-que-maioria-das-pessoas-seja-imune-covid-19/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,https://www.facebook.com/aosfatos.org/?fref=ts,,,,,https://www.aosfatos.org/noticias/foto-de-rodrigo-maia-em-evento-com-pezao-foi-registrada-em-2018/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,https://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2020/08/31/verificamos-lojas-americanas-estoque-pandemia/,https://twitter.com/intent/tweet?text=[Agência Lupa] #Verificamos: Lojas Americanas não estão doando estoque de eletrodomésticos por causa da pandemia&url=https://piaui.folha.uol.com.br/lupa/2020/08/31/verificamos-lojas-americanas-estoque-pandemia/,https://twitter.com/intent/tweet?text=[Agência Lupa] Verificamos: Lojas Americanas não estão doando estoque de eletrodomésticos por causa da pandemia https://piaui.folha.uol.com.br/lupa/2020/08/31/verificamos-lojas-americanas-estoque-pandemia/,,,https://piaui.folha.uol.com.br/lupa/2020/08/31/verificamos-lojas-americanas-estoque-pandemia/,0,https://www.facebook.com/LupaNews,https://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2020/08/31/verificamos-lojas-americanas-estoque-pandemia/&t=%23Verificamos%3A+Lojas+Americanas+n%C3%A3o+est%C3%A3o+doando+estoque+de+eletrodom%C3%A9sticos+por+causa+da+pandemia,http://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2020/08/31/verificamos-lojas-americanas-estoque-pandemia/&t=%23Verificamos%3A+Lojas+Americanas+n%C3%A3o+est%C3%A3o+doando+estoque+de+eletrodom%C3%A9sticos+por+causa+da+pandemia,https://web.facebook.com/lojasamericanas/,https://www.facebook.com/help/publisher/182222309230722/,https://twitter.com/intent/tweet?text=[Agência Lupa] Verificamos: Lojas Americanas não estão doando estoque de eletrodomésticos por causa da pandemia https://piaui.folha.uol.com.br/lupa/2020/08/31/verificamos-lojas-americanas-estoque-pandemia/,https://www.facebook.com/revistapiaui,,,,,,,,,,,,,,,,,,,,,,
249,https://www.facebook.com/sharer/sharer.php?u=https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-etiopia-e-australia-recomendem-ivermectina-contra-covid-19/%3Futm_source%3Destadao%3Afacebook%26utm_medium%3Dlink,https://twitter.com/intent/tweet?text=É falso que Etiópia e Austrália recomendem ivermectina contra covid-19%20@estadao%3A%20&url=https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-etiopia-e-australia-recomendem-ivermectina-contra-covid-19/%3Futm_source%3Destadao%3Atwitter%26utm_medium%3Dlink,https://twitter.com/intent/tweet?text=É falso que Etiópia e Austrália recomendem ivermectina contra covid-19%20@estadao%3A%20&url=https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-etiopia-e-australia-recomendem-ivermectina-contra-covid-19/%3Futm_source%3Destadao%3Atwitter%26utm_medium%3Dlink,,,https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-etiopia-e-australia-recomendem-ivermectina-contra-covid-19/,0,https://www.facebook.com/sharer/sharer.php?u=https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-etiopia-e-australia-recomendem-ivermectina-contra-covid-19/%3Futm_source%3Destadao%3Afacebook%26utm_medium%3Dlink,https://www.facebook.com/estadao,,,,https://twitter.com/intent/tweet?text=%C3%89+falso+que+Eti%C3%B3pia+e+Austr%C3%A1lia+recomendem+ivermectina+contra+covid-19%20@estadao%3A%20&url=https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-etiopia-e-australia-recomendem-ivermectina-contra-covid-19/%3Futm_source%3Destadao%3Atwitter%26utm_medium%3Dlink,,https://twitter.com/estadao/,,,,,,,,,,,,,,,,,,,,,
250,https://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2020/08/31/verificamos-foto-aglomeracao-ipanema/,https://twitter.com/intent/tweet?text=[Agência Lupa] #Verificamos: Foto de aglomeração em Ipanema foi tirada no último domingo&url=https://piaui.folha.uol.com.br/lupa/2020/08/31/verificamos-foto-aglomeracao-ipanema/,https://twitter.com/intent/tweet?text=[Agência Lupa] Verificamos: Foto de aglomeração em Ipanema foi tirada no último domingo https://piaui.folha.uol.com.br/lupa/2020/08/31/verificamos-foto-aglomeracao-ipanema/,1300460346981986304,1300468919212400640,https://piaui.folha.uol.com.br/lupa/2020/08/31/verificamos-foto-aglomeracao-ipanema/,1,https://www.facebook.com/LupaNews,https://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2020/08/31/verificamos-foto-aglomeracao-ipanema/&t=%23Verificamos%3A+Foto+de+aglomera%C3%A7%C3%A3o+em+Ipanema+foi+tirada+no+%C3%BAltimo+domingo,http://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2020/08/31/verificamos-foto-aglomeracao-ipanema/&t=%23Verificamos%3A+Foto+de+aglomera%C3%A7%C3%A3o+em+Ipanema+foi+tirada+no+%C3%BAltimo+domingo,https://www.facebook.com/help/publisher/182222309230722/,https://www.facebook.com/revistapiaui,https://twitter.com/intent/tweet?text=[Agência Lupa] Verificamos: Foto de aglomeração em Ipanema foi tirada no último domingo https://piaui.folha.uol.com.br/lupa/2020/08/31/verificamos-foto-aglomeracao-ipanema/,,https://twitter.com/Estadao/status/1300460346981986304,https://twitter.com/GFiuza_Oficial/status/1300468919212400640,,,,,,,,,,,,,,,,,,,,
251,https://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2020/08/20/verificamos-mortos-covid-causa/,https://twitter.com/intent/tweet?text=[Agência Lupa] #Verificamos: É falso que mortos infectados pelo novo coronavírus sempre têm Covid-19 como causa do óbito&url=https://piaui.folha.uol.com.br/lupa/2020/08/20/verificamos-mortos-covid-causa/,https://twitter.com/intent/tweet?text=[Agência Lupa] Verificamos: É falso que mortos infectados pelo novo coronavírus sempre têm Covid-19 como causa do óbito https://piaui.folha.uol.com.br/lupa/2020/08/20/verificamos-mortos-covid-causa/,,,https://piaui.folha.uol.com.br/lupa/2020/08/20/verificamos-mortos-covid-causa/,0,https://www.facebook.com/LupaNews,https://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2020/08/20/verificamos-mortos-covid-causa/&t=%23Verificamos%3A+%C3%89+falso+que+mortos+infectados+pelo+novo+coronav%C3%ADrus+sempre+t%C3%AAm+Covid-19+como+causa+do+%C3%B3bito,http://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2020/08/20/verificamos-mortos-covid-causa/&t=%23Verificamos%3A+%C3%89+falso+que+mortos+infectados+pelo+novo+coronav%C3%ADrus+sempre+t%C3%AAm+Covid-19+como+causa+do+%C3%B3bito,https://www.facebook.com/help/publisher/182222309230722/,https://www.facebook.com/revistapiaui,https://twitter.com/intent/tweet?text=[Agência Lupa] Verificamos: É falso que mortos infectados pelo novo coronavírus sempre têm Covid-19 como causa do óbito https://piaui.folha.uol.com.br/lupa/2020/08/20/verificamos-mortos-covid-causa/,,,,,,,,,,,,,,,,,,,,,,,
252,https://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2020/08/20/verificamos-uso-mascaras-desencorajado/,https://twitter.com/intent/tweet?text=[Agência Lupa] #Verificamos: É falso que uso generalizado de máscaras tem sido desencorajado no mundo&url=https://piaui.folha.uol.com.br/lupa/2020/08/20/verificamos-uso-mascaras-desencorajado/,https://twitter.com/intent/tweet?text=[Agência Lupa] Verificamos: É falso que uso generalizado de máscaras tem sido desencorajado no mundo https://piaui.folha.uol.com.br/lupa/2020/08/20/verificamos-uso-mascaras-desencorajado/,1233725785283932160,1260534993744470017,https://piaui.folha.uol.com.br/lupa/2020/08/20/verificamos-uso-mascaras-desencorajado/,1,https://www.facebook.com/LupaNews,https://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2020/08/20/verificamos-uso-mascaras-desencorajado/&t=%23Verificamos%3A+%C3%89+falso+que+uso+generalizado+de+m%C3%A1scaras+tem+sido+desencorajado+no+mundo,http://facebook.com/share.php?u=https://piaui.folha.uol.com.br/lupa/2020/08/20/verificamos-uso-mascaras-desencorajado/&t=%23Verificamos%3A+%C3%89+falso+que+uso+generalizado+de+m%C3%A1scaras+tem+sido+desencorajado+no+mundo,https://www.facebook.com/help/publisher/182222309230722/,https://www.facebook.com/revistapiaui,https://twitter.com/intent/tweet?text=[Agência Lupa] Verificamos: É falso que uso generalizado de máscaras tem sido desencorajado no mundo https://piaui.folha.uol.com.br/lupa/2020/08/20/verificamos-uso-mascaras-desencorajado/,,https://twitter.com/Surgeon_General/status/1233725785283932160?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1233725785283932160%7Ctwgr%5E&ref_url=https%3A%2F%2Fwww1.folha.uol.com.br%2Fequilibrioesaude%2F2020%2F03%2Fparem-de-comprar-mascaras-contra-coronavirus-diz-orgao-de-saude-nos-eua.shtml,https://twitter.com/Surgeon_General/status/1260534993744470017,https://twitter.com/Surgeon_General/status/1277221974016700417,https://twitter.com/Surgeon_General/status/1277224323783286785?ref_src=twsrc%5Etfw,https://twitter.com/Surgeon_General/status/1296434379024195590,,,,1277221974016700417,1277224323783286785,,1296434379024195590,1295853025853157378,1295678829957185536,https://twitter.com/Surgeon_General/status/1295853025853157378,https://twitter.com/Surgeon_General/status/1295678829957185536,https://twitter.com/Surgeon_General/status/1282635606192009218,1282635606192009218,,,,
253,https://www.facebook.com/aosfatos.org/?fref=ts,,,,,https://www.aosfatos.org/noticias/nao-ha-fontes-que-comprovem-queda-de-30-na-venda-de-produtos-chineses-em-sc/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,https://www.facebook.com/aosfatos.org/?fref=ts,,,,,https://www.aosfatos.org/noticias/post-usa-dados-em-atualizacao-ao-relacionar-praias-lotadas-queda-de-obitos-por-covid-19/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,https://www.facebook.com/aosfatos.org/?fref=ts,,,,,https://www.aosfatos.org/noticias/termometro-infravermelho-nao-causa-danos-glandula-pineal/,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,https://www.facebook.com/aosfatos.org/?fref=ts,https://twitter.com/Estadao/status/1300460346981986304,https://twitter.com/GFiuza_Oficial/status/1300468919212400640,1300460346981986304,1300468919212400640,https://www.aosfatos.org/noticias/e-falso-que-foto-da-praia-de-ipanema-lotada-publicada-pelo-estadao-seja-antiga/,1,,,,,,https://twitter.com/Estadao/status/1300460346981986304,,https://twitter.com/GFiuza_Oficial/status/1300468919212400640,,,,,,,,1300460346981986304,1300468919212400640,,,,,,,,,,,,
